site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Spindrift Rocks,SPRO,48.2,-45.64399999999999,-60.68299999999886,chinstrap penguin,16,12,2015,2015,69,1,nests,ground,<strong>Dunn  M.J.  Jackson  J.A.  Adlard  S.  Lynnes  A.S.  Briggs  D.R.  Fox  D.  C.M. Waluda. </strong><i> 2016</i>. Population size and decadal trends of three penguin species nesting at Signy island  South Orkney islands. PLoS ONE 11(10): e0164025.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,15,12,2007,2007,76,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,26,12,2009,2009,13,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,5,12,2011,2011,42,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,13,12,2011,2011,40,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,13,12,2012,2012,20,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,27,1,2014,2013,113,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,14,12,2013,2013,80,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,16,1,2015,2014,153,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,25,1,2015,2014,259,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,2,2,2015,2014,118,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,16,1,2015,2014,12,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,25,1,2015,2014,9,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,2,2,2015,2014,15,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,22,1,2016,2015,154,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,17,11,2015,2015,112,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,13,12,2015,2015,162,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,22,1,2016,2015,10,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,24,2,2016,2015,19,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,17,11,2015,2015,7,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,13,12,2015,2015,14,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,12,1,2017,2016,125,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,12,12,2016,2016,152,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,24,12,2016,2016,135,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,12,1,2017,2016,7,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,12,12,2016,2016,7,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,24,12,2016,2016,13,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,1,1,2018,2017,95,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,21,1,2018,2017,97,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,1,1,2018,2017,16,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,21,1,2018,2017,11,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,chinstrap penguin,11,1,2019,2018,54,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,11,1,2019,2018,2,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spigot Peak Tripod,SPTR,48.1,-62.56219999999998,-64.63579999999963,gentoo penguin,9,12,2018,2018,4,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Spence Harbour and unnamed island,SPUI,48.2,-45.16899999999999,-60.69899999999887,chinstrap penguin,31,12,1983,1983,950,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Stackpole Rocks,STAC,48.1,-60.957399999999986,-62.67799999999935,gentoo penguin,4,12,1965,1965,4,1,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Stanton Continental Rock,STAN,58.4.2,61.71749999999999,-67.53419999999986,ad{\'e}lie penguin,29,11,2008,2008,3227,1,adults,aerial,<strong>Wilson  D.  R. Pike  D. Southwell  and C. Southwell  </strong><i> 2009</i>. A systematic survey of breeding Ad&#233;lie penguins (<i>Pygoscelis adeliae</i>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts. Antarctic Science 21:591-592.
Stancomb,STCB,48.5,-23.089999999999993,-74.11999999999998,emperor penguin,,,1986,1986,3000,5,adults,,<strong>Woehler  E. J.  </strong><i> 1993</i>. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research (SCAR)  Cambridge  United Kingdom.
Stancomb,STCB,48.5,-23.089999999999993,-74.11999999999998,emperor penguin,21,10,2009,2009,5455,2,adults,vhr,<strong>Fretwell  P. T.  M. A. LaRue  P. Morin  G. L. Kooyman  B. Wienecke  N. Ratcliffe  A. J. Fox  A. H. Fleming  C. Porter  and P. N. Trathan  </strong><i> 2012</i>. An emperor penguin population estimate: The first global  synoptic survey of a species from space. PLoS ONE 7:e33751.
Steepholm Islands,STEE,48.2,-45.149999999999984,-60.78329999999888,chinstrap penguin,31,12,1983,1983,20,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Steines Island,STEI,58.4.2,76.58249999999998,-69.34119999999992,ad{\'e}lie penguin,15,12,1981,1981,1176,1,nests,aerial,<strong>Whitehead  M. D. and G. W. Johnstone  </strong><i> 1990</i>. The distribution and estimated abundance of Ad&#233;lie penguins breeding in Prydz Bay  Antarctica. In M. Fukuchi  Y. Ino  Y. Naito  Y. Ohyama  and M. Takahashi  editors  Proceedings of the NIPR Symposium on Polar Biology  volume 3  pages 91-98  Tokyo  Japan. National Institute of Polar Research.
Steines Island,STEI,58.4.2,76.58249999999998,-69.34119999999992,ad{\'e}lie penguin,9,2,2011,2010,434,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Stene Point,STEN,48.2,-45.70699999999999,-60.653999999998874,ad{\'e}lie penguin,4,1,1984,1983,1500,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Stene Point,STEN,48.2,-45.70699999999999,-60.653999999998874,chinstrap penguin,4,1,1984,1983,1000,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Stene Point,STEN,48.2,-45.70699999999999,-60.653999999998874,ad{\'e}lie penguin,17,2,2011,2010,0,1,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,chinstrap penguin,24,1,1987,1986,1100,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,gentoo penguin,24,1,1987,1986,450,1,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,chinstrap penguin,5,1,1998,1997,152,2,nests,ground,<strong>Favero  M.  N. R. Coria  and M. P. Beron  </strong><i> 2000</i>. The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula. Polish Polar Research 21:181-187.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,gentoo penguin,5,1,1998,1997,905,2,nests,ground,<strong>Favero  M.  N. R. Coria  and M. P. Beron  </strong><i> 2000</i>. The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula. Polish Polar Research 21:181-187.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,chinstrap penguin,12,1,2011,2010,33,1,nests,ground,<strong>Gonz&#225;lez-Zevallos  D.  M. M. Santos  E. F. Rombol&#225;  M. A. Ju&#225;res  and N. R. Coria  </strong><i> 2013</i>. Abundance and breeding distribution of seabirds in the northern part of the Danco Coast  Antarctic Peninsula. Polar Research 32:1-7.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,chinstrap penguin,10,12,2010,2010,16,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,gentoo penguin,12,1,2011,2010,2795,1,nests,ground,<strong>Gonz&#225;lez-Zevallos  D.  M. M. Santos  E. F. Rombol&#225;  M. A. Ju&#225;res  and N. R. Coria  </strong><i> 2013</i>. Abundance and breeding distribution of seabirds in the northern part of the Danco Coast  Antarctic Peninsula. Polar Research 32:1-7.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,gentoo penguin,10,12,2010,2010,3305,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,chinstrap penguin,21,2,2016,2015,0,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Sterneck Island,STER,48.1,-60.982599999999984,-64.2009999999996,gentoo penguin,23,1,2016,2015,3668,2,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Stigant Point,STIG,48.1,-58.718499999999985,-62.02299999999922,chinstrap penguin,,,1980,1980,9658,2,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Stigant Point,STIG,48.1,-58.718499999999985,-62.02299999999922,chinstrap penguin,29,1,1987,1986,13550,2,adults,ground,<strong>Shuford  W. D. and B. Spear  </strong><i> 1988</i>. Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica. British Antarctic Survey Bulletin 81:19-30.
Stoker Island,STOK,48.1,-59.84999999999999,-62.399999999999295,chinstrap penguin,26,12,2015,2015,,,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,21,12,1971,1971,200,4,nests,ground,<strong>M&#252;ller-Schwarze  C. and D. M&#252;ller-Schwarze  </strong><i> 1975</i>. A survey of twentyfour rookeries of pygoscelid penguins in the Antarctic Peninsula region. In B. Stonehouse  editor  The biology of penguins  pages 309-320. University Park Press  Baltimore  United States.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,1980,1980,18412,3,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,,,1980,1980,495,2,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,,1980,1980,2584,3,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,1984,1984,17000,3,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,,,1984,1984,350,2,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,,1984,1984,1900,3,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,1985,1985,16500,3,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,,,1985,1985,500,2,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,,1985,1985,2500,3,nests,ground,<strong>Hahn  S.  H.-U. Peter  P. Quillfeldt  and K. Reinhardt  </strong><i> 1998</i>. The birds of the Potter Peninsula  King George Island  South Shetland Islands  Antarctica  1965-1998. Marine Ornithology 26:1-6.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,12,2,1987,1986,175,3,adults,ground,<strong>Shuford  W. D. and B. Spear  </strong><i> 1988</i>. Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica. British Antarctic Survey Bulletin 81:19-30.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,1987,1987,15491,3,nests,ground,<strong>Aguirre  C. A. and J. M. Acero </strong><i> 1995</i>. Distribution and abundance of birds in the Errera Channel  Antarctic Peninsula  during the 1992/93 breeding season. Marine Ornithology 23:129-134. 
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,,1987,1987,2584,3,nests,ground,<strong>Woehler  E. J. and J. P. Croxall  </strong><i> 1997</i>. The status and trends of Antarctic and sub-Antarctic seabirds. Marine Ornithology 25:43-66.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,1988,1988,14554,2,nests,ground,<strong>Aguirre  C. A. and J. M. Acero </strong><i> 1995</i>. Distribution and abundance of birds in the Errera Channel  Antarctic Peninsula  during the 1992/93 breeding season. Marine Ornithology 23:129-134. 
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,chinstrap penguin,,,1988,1988,265,1,nests,ground,<strong>Aguirre  C. A.  </strong><i> 1995</i>. Distribution and abundance of birds at Potter Peninsula  25 de Mayo (King George) Island  South Shetland Islands  Antarctica. Marine Ornithology 23:23-31. 
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,,1988,1988,2325,2,nests,ground,<strong>Woehler  E. J. and J. P. Croxall  </strong><i> 1997</i>. The status and trends of Antarctic and sub-Antarctic seabirds. Marine Ornithology 25:43-66.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,1997,1996,2746,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,1998,1997,3110,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2001,2000,3466,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2002,2001,2826,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2003,2002,2780,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2004,2003,2977,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2005,2004,3377,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2006,2005,4402,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,gentoo penguin,,1,2007,2006,3294,1,chicks,ground,<strong>Carlini  A. R.  N. R. Coria  M. M. Santos  J. Negrete  M. A. Ju&#225;res  and G. A. Daneri </strong><i> 2009</i>. Responses of <i>Pygoscelis adeliae</i> and <i>P. papua</i> populations to environmental changes at Isla 25 de Mayo (King George Island). Polar Biology 32:1427-1433.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,2007,2007,777,1,nests,ground,<strong>Ju&#225;res  M. A.  M. M. Santos  J. Negrete  J. A. Mennucci  P. J. Perchivale  R. J. Casaux  and N. R. Coria  </strong><i> 2015</i>. Ad&#233;lie penguin population changes at Stranger Point: 19 years of monitoring. Antarctic Science 27:455-461.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,2009,2009,1083,1,nests,ground,<strong>Ju&#225;res  M. A.  M. M. Santos  J. Negrete  J. A. Mennucci  P. J. Perchivale  R. J. Casaux  and N. R. Coria  </strong><i> 2015</i>. Ad&#233;lie penguin population changes at Stranger Point: 19 years of monitoring. Antarctic Science 27:455-461.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,2012,2012,1003,1,nests,ground,<strong>Ju&#225;res  M. A.  M. M. Santos  J. Negrete  J. A. Mennucci  P. J. Perchivale  R. J. Casaux  and N. R. Coria  </strong><i> 2015</i>. Ad&#233;lie penguin population changes at Stranger Point: 19 years of monitoring. Antarctic Science 27:455-461.
Stanton unnamed,STUN,58.4.2,61.597799999999985,-67.50779999999986,ad{\'e}lie penguin,29,11,2008,2008,801,1,adults,aerial,<strong>Wilson  D.  R. Pike  D. Southwell  and C. Southwell  </strong><i> 2009</i>. A systematic survey of breeding Ad&#233;lie penguins (<i>Pygoscelis adeliae</i>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts. Antarctic Science 21:591-592.
Sturge Island,STUR,88.1,164.63299999999998,-67.46699999999986,ad{\'e}lie penguin,,,2002,2002,10,5,nests,,<strong>Ainley  D. G.  </strong><i> 2002</i>. The Ad&#233;lie penguin: Bellwether of climate change. Columbia University Press  New York  United States. 
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1981,1981,29536,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1983,1983,31580,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1986,1986,39567,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1988,1988,35037,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1990,1990,19587,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,1996,1996,25562,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
